�梪�,嘖き測鎢,靡備,彶攫歎,郔詢歎,郔腴歎,羲攫歎,ヶ彶攫,梀視塗,梀視盟,遙忒薹,傖蝠講,傖蝠踢塗,軞庈硉,霜籵庈硉,傖蝠捩杅
2016-01-15,'600510,窪警竣,8.8,8.86,8.2,8.42,8.53,0.27,3.1653,1.2941,10294881,87965746.0,9214436220.0,7000599760.0,None
2016-01-14,'600510,窪警竣,8.53,8.54,7.89,7.98,8.22,0.31,3.7713,0.7677,6107291,50337167.0,8931720563.25,6785808631.0,None
2016-01-13,'600510,窪警竣,8.22,8.88,8.2,8.6,8.57,-0.35,-4.084,1.1005,8754338,75416668.0,8607121105.5,6539196594.0,None
2016-01-12,'600510,窪警竣,8.57,8.69,8.35,8.55,8.6,-0.03,-0.3488,0.9676,7697395,65761102.0,8973604364.25,6817629539.0,None
2016-01-11,'600510,窪警竣,8.6,9.2,8.6,9.19,9.55,-0.95,-9.9476,1.4831,11798044,103971956.0,9005017215.0,6841495220.0,None
2016-01-08,'600510,窪警竣,9.55,9.8,9.14,9.15,9.48,0.07,0.7384,1.2722,10120594,95891045.0,9999757488.75,7597241785.0,None
2016-01-07,'600510,窪警竣,9.48,10.3,9.48,10.2,10.53,-1.05,-9.9715,0.2467,1962200,19232820.0,9926460837.0,7541555196.0,None
2016-01-06,'600510,窪警竣,10.53,10.61,10.3,10.3,10.31,0.22,2.1339,0.9339,7429330,77823266.0,11025910613.2,8376854031.0,None
2016-01-05,'600510,窪警竣,10.31,10.74,9.81,10.16,10.83,-0.52,-4.8015,1.3685,10886911,112342092.0,10795549707.8,8201839037.0,None
2016-01-04,'600510,窪警竣,10.83,11.99,10.83,11.9,12.03,-1.2,-9.9751,0.9865,7848096,88498148.0,11340039120.8,8615510841.0,None
