хуфз,╧иф╠╢ЗбК,цШЁф,йуел╪ш,вН╦ъ╪ш,вН╣м╪ш,©╙ел╪ш,г╟йуел,уг╣Ь╤Н,уг╣Ь╥Ы,╩╩йжбй,Ёи╫╩а©,Ёи╫╩╫П╤Н,вэйпж╣,аВм╗йпж╣,Ёи╫╩╠ййЩ
2016-02-02,'300396,╣охПр╫аф,35.36,35.88,33.82,33.98,33.63,1.73,5.1442,3.292,1414577,49620826.79,5422456000.0,1519419200.0,3055
2016-02-01,'300396,╣охПр╫аф,33.63,34.36,32.8,33.64,33.61,0.02,0.0595,2.4341,1045914,35185670.94,5157160500.0,1445081100.0,1970
2016-01-29,'300396,╣охПр╫аф,33.61,33.85,30.59,30.88,30.82,2.79,9.0526,4.129,1774229,57638394.3,5154093500.0,1444221700.0,2915
2016-01-28,'300396,╣охПр╫аф,30.82,33.14,30.77,32.5,33.18,-2.36,-7.1127,2.9005,1246344,39883435.73,4726247000.0,1324335400.0,2140
2016-01-27,'300396,╣охПр╫аф,33.18,34.18,31.11,33.93,33.86,-0.68,-2.0083,4.5492,1954798,63509722.81,5088153000.0,1425744600.0,2936
2016-01-26,'300396,╣охПр╫аф,33.86,37.49,33.86,37.15,37.62,-3.76,-9.9947,4.2072,1807824,63940328.17,5192431000.0,1454964200.0,3314
2016-01-25,'300396,╣охПр╫аф,37.62,39.18,36.96,38.97,38.56,-0.94,-2.4378,3.7182,1597699,60848606.16,5769027000.0,1616531400.0,2935
2016-01-22,'300396,╣охПр╫аф,38.56,38.93,36.3,37.8,37.2,1.36,3.6559,5.0732,2179971,82671761.94,5913176000.0,1656923200.0,3365
2016-01-21,'300396,╣охПр╫аф,37.2,39.5,36.02,36.7,36.9,0.3,0.813,7.8591,3377055,128396726.7,5704620000.0,1598484000.0,4728
2016-01-20,'300396,╣охПр╫аф,36.9,38.15,36.77,37.93,38.27,-1.37,-3.5798,4.5156,1940344,72571814.28,5658615000.0,1585593000.0,3239
2016-01-19,'300396,╣охПр╫аф,38.27,38.49,36.58,36.9,37.14,1.13,3.0425,4.5189,1941750,72829869.69,5868704500.0,1644461900.0,3438
2016-01-18,'300396,╣охПр╫аф,37.14,37.27,34.4,34.9,35.3,1.84,5.2125,4.4105,1895210,69462342.12,5695419000.0,1595905800.0,3047
2016-01-15,'300396,╣охПр╫аф,35.3,36.99,35.0,36.99,36.99,-1.69,-4.5688,4.2111,1809501,65093623.42,5413255000.0,1516841000.0,3266
2016-01-14,'300396,╣охПр╫аф,36.99,37.3,32.61,33.0,34.24,2.75,8.0315,5.259,2259801,80461620.29,5672416500.0,1589460300.0,3816
2016-01-13,'300396,╣охПр╫аф,34.24,35.78,34.0,34.26,34.19,0.05,0.1462,5.5286,2375657,82969337.71,5250704000.0,1471292800.0,3462
2016-01-12,'300396,╣охПр╫аф,34.19,34.88,32.5,33.05,32.59,1.6,4.9095,5.5981,2405506,81017954.15,5243036500.0,1469144300.0,4083
2016-01-11,'300396,╣охПр╫аф,32.59,35.93,32.58,35.0,36.2,-3.61,-9.9724,4.7225,2029242,70108900.89,4997676500.0,1400392300.0,3075
2016-01-08,'300396,╣охПр╫аф,36.2,37.98,34.0,37.14,36.63,-0.43,-1.1739,6.0911,2617364,96061004.17,5551270000.0,1555514000.0,3321
2016-01-07,'300396,╣охПр╫аф,36.63,39.92,36.63,39.92,40.7,-4.07,-10.0,1.5253,655400,24739213.46,5617210500.0,1573991100.0,843
2016-01-06,'300396,╣охПр╫аф,40.7,41.0,38.99,40.0,39.9,0.8,2.005,6.4039,2751747,109762307.09,6241345000.0,1748879000.0,3728
2016-01-05,'300396,╣охПр╫аф,39.9,42.15,38.89,38.89,43.21,-3.31,-7.6603,5.8675,2521263,101310404.54,6118665000.0,1714503000.0,3966
2016-01-04,'300396,╣охПр╫аф,43.21,47.7,43.21,47.7,48.01,-4.8,-9.9979,4.5319,1947368,88181249.21,6626253500.0,1856733700.0,2915
