�梪�,嘖き測鎢,靡備,彶攫歎,郔詢歎,郔腴歎,羲攫歎,ヶ彶攫,梀視塗,梀視盟,遙忒薹,傖蝠講,傖蝠踢塗,軞庈硉,霜籵庈硉,傖蝠捩杅
2016-01-21,'300093,踢試產薛,25.7,28.68,25.7,28.02,28.55,-2.85,-9.9825,7.9984,17218140,473414908.54,5551200000.0,5532464700.0,14269
2016-01-20,'300093,踢試產薛,28.55,29.71,26.65,26.87,27.27,1.28,4.6938,9.4087,20254107,565971308.6,6166800000.0,6145987050.0,16702
2016-01-19,'300093,踢試產薛,27.27,27.57,25.82,26.87,26.07,1.2,4.603,9.3334,20092078,538001538.67,5890320000.0,5870440170.0,14818
2016-01-18,'300093,踢試產薛,26.07,26.07,22.72,22.9,23.7,2.37,10.0,5.9716,12855154,320212011.69,5631120000.0,5612114970.0,8450
2016-01-15,'300093,踢試產薛,23.7,25.88,23.4,24.4,24.82,-1.12,-4.5125,8.1284,17497985,430832215.33,5119200000.0,5101922700.0,10697
2016-01-14,'300093,踢試產薛,24.82,25.22,22.21,22.38,23.82,1.0,4.1982,6.9846,15035897,361861965.53,5361120000.0,5343026220.0,9368
2016-01-13,'300093,踢試產薛,23.82,26.4,23.41,25.8,25.7,-1.88,-7.3152,8.7955,18934264,469032780.58,5145120000.0,5127755220.0,10985
2016-01-12,'300093,踢試產薛,25.7,26.6,24.22,24.88,25.0,0.7,2.8,8.2026,17657896,450696721.03,5551200000.0,5532464700.0,11256
2016-01-11,'300093,踢試產薛,25.0,26.32,25.0,26.32,27.78,-2.78,-10.0072,6.439,13861385,353130103.08,5400000000.0,5381775000.0,9191
2016-01-08,'300093,踢試產薛,27.78,29.85,26.52,29.48,29.47,-1.69,-5.7346,10.3644,22311581,619677406.76,6000480000.0,5980228380.0,14232
2016-01-07,'300093,踢試產薛,29.47,31.98,29.47,31.98,32.74,-3.27,-9.9878,1.4826,3191600,96970374.0,6365520000.0,6344036370.0,2395
2016-01-06,'300093,踢試產薛,32.74,33.38,31.29,32.51,33.12,-0.38,-1.1473,8.2142,17682684,569261078.73,7071840000.0,7047972540.0,14150
2016-01-05,'300093,踢試產薛,33.12,33.64,29.35,29.4,31.13,1.99,6.3925,11.1195,23937090,760413351.98,7153920000.0,7129775520.0,17041
2016-01-04,'300093,踢試產薛,31.13,33.33,30.12,31.7,31.7,-0.57,-1.7981,6.2185,13386591,428420390.55,6724080000.0,6701386230.0,10376
